sake,account
sake,interest
sake,motive
sake,reason
salad,"a dish composed of chopped meat or fish , especially chicken or lobster , mixed with lettuce or other vegetables , and seasoned with oil , vinegar , mustard , and other condiments"
salary,stipend
sale,market
sale,"the transfer of property , or a contract to transfer the ownership of property , from one person to another for a valuable consideration , or for a price in money"
sally,deviation
sally,digression
sally,range
salon,an apartment for the reception of company
saloon,"a hall of reception , especially a hall for public entertainments or amusements"
saloon,a large room or parlor
saloon,"popularly , a public room for specific uses"
sanction,"anything done or said to enforce the will , law , or authority of another"
sanctity,religious binding force
sanctity,the state or quality of being sacred or holy
sanctuary,a sacred place
sanctuary,"the most sacred part of any religious building , especially that part of a christian church in which the altar is placed"
sand,a moment or interval of time
sand,"fine particles of stone , especially of siliceous stone , but not reduced to dust"
satire,"a composition , generally poetical , holding up vice or folly to reprobation"
satire,a keen or severe exposure of what in public or private morals deserves rebuke
satisfaction,atonement
satisfaction,repose of mind resulting from compliance with its desires or demands
sauce,a dressing for meat or fish or for puddings
sauce,sauciness
saw,"an instrument for cutting or dividing substances , as wood , iron , etc"
saw,a saying
saying,a declaration
saying,an aphorism
scaffold,"specifically , a stage or elevated platform for the execution of a criminal"
scale,a basis for a numeral system
scale,"a mathematical instrument , consisting of a slip of wood , ivory , or metal , with one or more sets of spaces graduated and numbered on its surface , for measuring or laying off distances , etc"
scale,the balance itself
scar,"a mark left upon a stem or branch by the fall of a leaf , leaflet , or frond , or upon a seed by the separation of its support"
scare,fright
scare,sudden fright produced by a trifling cause or originating in mistake
scarf,a cravat
scarf,"an article of dress of a light and decorative character , worn loosely over the shoulders or about the neck or the waist"
scarlet,"a deep bright red tinged with orange or yellow , -- of many tints and shades"
scattering,something scattered
scenery,representation of place of action or occurence
schedule,a document
schedule,"a list or catalogue annexed to a larger document , as to a will , a lease , a statute , etc"
schedule,a written or printed scroll or sheet of paper
scheme,a design
scheme,a system
scholar,a learned person
school,an institution for learning
school,a shoal
schooner,"a large goblet or drinking glass , -- used for lager beer or ale"
scope,amplitude of opportunity
scope,drift
scope,extent
scope,intention
scope,room or opportunity for free outlook or aim
score,account
score,a mark or line made for the purpose of account
scorn,an act or expression of extreme contempt
scorn,haughty disregard
scorn,that disdain which springs from the opinion of the utter meanness and unworthiness of an object
scotch,a score
scotch,the dialect or dialects of english spoken by the people of scotland
scoundrel,a rascal
scourge,a lash used to inflict pain or punishment
scourge,an infliction of affliction
scout,one employed in war to gain information of the movements and condition of an enemy
scrap,a fragment
scrape,a perplexity
scrap,"specifically , a fragment of something written or printed"
scratch,a kind of wig covering only a portion of the head
scream,a screech
scream,"a sharp , shrill cry , uttered suddenly , as in terror or in pain"
screen,"anything that separates or cuts off inconvenience , injury , or danger"
scripture,a passage from the bible
scrub,a worn - out brush
scruple,hesitation as to action from the difficulty of determining what is right or expedient
scrutiny,critical observation
sculpture,the art of producing figures and groups whether in plastic or hard materials
sea,"an inland body of water , especially if large or if salt or brackish"
seal,"an engraved or inscribed stamp , used for marking an impression in wax or other soft substance , to be attached to a document , or otherwise used by way of authentication or security"
seaman,a mariner
search,pursuit for finding something
sea,"sometimes , a small fresh - water lake"
season,a suitable or convenient time
season,a while
season,"one of the divisions of the year , marked by alterations in the length of day and night , or by distinct conditions of temperature , moisture , etc"
seat,"an abode , a station"
sea,the whole body of the salt water which covers a large part of the globe
second,a backer
secondary,"one who occupies a subordinate , inferior , or auxiliary place"
second,"one who , or that which , follows , or comes after"
secrecy,privacy
secrecy,retirement
secretary,"a piece of furniture , with conveniences for writing and for the arrangement of papers"
secret,"what is not revealed , or not to be revealed"
sect,a company or set having a common belief or allegiance distinct from others
section,a subdivision of a chapter
section,the division of a law or other writing
security,carelessness
security,"freedom from apprehension , anxiety , or care"
security,heedlessness
seizing,the act of taking or grasping suddenly
sell,a cheat
semblance,likeness
semblance,show
send,the impulse of a wave by which a vessel is carried bodily
senior,an older
senior,one more advanced in life
sensation,a purely spiritual or psychical affection
sense,feeling
sense,perception through the intellect
sensibility,actual feeling
sensibility,quick emotion or sympathy
sentence,a decision
sentence,a dogma
sentence,doom
sentence,"in civil and admiralty law , the judgment of a court pronounced in a cause"
separation,divorce
sequel,effect
sequel,that which follows
serene,serenity
serenity,the quality or state of being serene
serenity,undisturbed state
series,der
serpent,"a snake , especially a large snake"
servant,"a person who labors or exerts himself for the benefit of another , his master or employer"
service,"attendance of an inferior , hired helper , slave , etc"
service,office of devotion
service,the deed of one who serves
service,"the performance of labor for the benefit of another , or at another ' s command"
servitude,"a right whereby one thing is subject to another thing or person for use or convenience , contrary to the common right"
servitude,a state of slavish dependence
servitude,the condition of a slave
servitude,the state of voluntary or compulsory subjection to a master
session,"the actual sitting of a court , council , legislature , etc"
set,that which is staked
settle,a bench
settlement,composure of doubts or differences
settlement,"establishment in life , in business , condition , etc"
settlement,pacification
settlement,the act or process of adjusting or determining
settling,sediment
settling,that which settles at the bottom of a liquid
settling,"the act of one who , or that which , settles"
seventeenth,an interval of two octaves and a third
seventeenth,one coming after sixteen others
seventeenth,one of seventeen equal parts or divisions of one whole
seventeenth,the quotient of a unit divided by seventeen
seventh,an interval embracing seven diatonic degrees of the scale
seventh,one coming after six others
seventh,one of seven equal parts into which anything is divided
seventy,the sum of seven times ten
severity,the quality or state of being severe
sex,one of the two divisions of organic beings formed on the distinction of male and female
sex,the capability in plants of fertilizing or of being fertilized
sex,the physical difference between male and female
shade,darkness
shade,obscurity
shake,a vacillating or wavering motion
shake,the act or result of shaking
shallow,a flat
shallow,a shelf
shallow,a shoal
sham,"a false front , or removable ornamental covering"
shame,dishonor
sham,that which deceives expectation
shape,outward aspect
share,a part
shed,"that which parts , divides , or sheds"
shelter,a screen
shelter,one who protects
shelter,protection
shelter,security
shelter,the state of being covered and protected
shield,"a broad piece of defensive armor , carried on the arm , -- formerly in general use in war , for the protection of the body"
shield,anything which protects or defends
shift,a spell or turn of work
shift,substitution
shine,fair weather
shiver,the act of shivering or trembling
shock,a sudden agitation of the mind or feelings
shoe,"a covering for the human foot , usually made of leather , having a thick and somewhat stiff sole and a lighter top"
shoe,a plate or rim of iron nailed to the hoof of an animal to defend it from injury
shoot,a narrow passage either natural or artificial in a stream where the water rushes rapidly
shoot,a rush of water
shot,the act of shooting
shoulder,the projection formed by the bones and muscles about that joint
show,an exhibition
shower,one who shows or exhibits
showing,display
show,that which is arranged to be seen
shrine,a place or object hallowed from its history or associations
shrink,withdrawal
shudder,"the act of shuddering , as with fear"
shut,close
side,"the margin , edge , verge , or border of a surface"
siege,the sitting of an army around or before a fortified place for the purpose of compelling the garrison to surrender
sigh,"a deep and prolonged audible inspiration or respiration of air , as when fatigued or grieved"
sigh,"figuratively , a manifestation of grief"
sight,open view
sight,view
signal,an indication
sign,a mark
sign,an omen
sign,a prodigy
sign,a token
signature,an autograph
signature,an outward mark by which internal characteristics were supposed to be indicated
signature,a sign manual
significance,consequence
significant,that which has significance
sign,that which furnishes evidence
silence,absolute stillness
silence,muteness
silk,thread spun or cloth woven from the above - named material
similarity,the quality or state of being similar
simplicity,artlessness of mind
simplicity,lack of acuteness and sagacity
sin,a misdemeanor
sincerity,the quality or state of being sincere
single,a game with but one player on each side
single,a unit
sinner,a persistent and incorrigible transgressor
sinner,one condemned by the law of god
sire,a maker
sire,an originator
sixteen,the sum of ten and six
six,the sum of three and three
size,"condition as to rank , ability , character , etc"
skeleton,the more or less firm or hardened framework of an invertebrate animal
skill,power to discern and execute
skin,that of a small animal as a calf sheep or goat
skin,"the hide of an animal , separated from the body , whether green , dry , or tanned"
skipper,the master or captain of any vessel
slate,argillaceous schist
slate,argillite
slave,a drudge
slave,a person who is held in bondage to another
slavery,the condition of a slave
sledge,"a large , heavy hammer , usually wielded with both hands"
slight,indignity
slight,"the manifestation of a moderate degree of contempt , as by neglect or oversight"
slip,the act of slipping
slope,an oblique direction
slope,sometimes an inclination as of one line or surface to another
slumber,sleep that is not deep or sound
smart,"quick , pungent , lively pain"
smile,the act of smiling
smite,a blow
smith,one who works in metals
snap,"a sudden , eager bite"
snare,a gin
snare,a trap
snatch,"a small piece , fragment , or quantity"
sneer,"a smile , grin , or contortion of the face , indicative of contempt"
soap,"a substance which dissolves in water , thus forming a lather , and is used as a cleansing agent"
society,"an association for mutual or joint usefulness , pleasure , or profit"
society,a number of persons associated for any temporary or permanent object
society,any community of individuals who are united together by a common bond of nearness or intercourse
society,the relationship of men to one another when associated in any way
soil,a wet place stream or tract of water sought for by other game as deer
soil,country
soil,dung
solace,that which relieves in distress
sol,a fluid mixture of a colloid and a liquid
sol,a liquid colloidal solution or suspension
soldier,"a man of military experience and skill , or a man of distinguished valor"
soldier,a private in military service as distinguished from an officer
sole,also rarely the foot itself
solemnity,formal dignity
solemnity,gravity
solemnity,impressiveness
solemnity,religious or ritual ceremony
solicitude,the state of being solicitous
solid,a substance not fluid
solitary,"one who lives alone , or in solitude"
solitude,a lonely life
solution,disintegration
solution,explanation
solution,the disentanglement of any intricate problem or difficult question
son,"a pupil , ward , or any other young male dependent"
song,a poem
sore,affliction
sore,a young buck in the fourth year
sore,trouble
sorrow,unhappiness
sort,a class or order
sort,a suit
soul,the animating or essential part
sound,"a narrow passage of water , or a strait between the mainland and an island"
sounding,the depth so ascertained
sound,noise
sound,report
soup,"a liquid food of many kinds , usually made by boiling meat and vegetables , or either of them , in water , -- commonly seasoned or flavored"
source,a spring
south,the region or direction to the right or direction to the right of a person who faces the east
space,a quantity or portion of extension
span,eighth of a fathom
spark,a beau
spark,"a brisk , showy , gay man"
spark,a feeble germ
spark,a sparkle
sparkle,a little spark
speaking,the act of uttering words
spear,a lance
specimen,"a part , or small portion , of anything , or one of a number of things , intended to exhibit the kind and quality of the whole , or of what is not exhibited"
speck,a particle
speck,a stain
spectacle,an aid to the intellectual sight
spectator,a beholder
spectator,"one who is personally present at , and sees , any exhibition"
speech,a dialect
speech,he act of speaking
speech,the faculty of expressing thoughts by words or articulate sounds
speech,"words , as expressing ideas"
spell,a gratuitous helping forward of another ' s work
spell,an incantation
spell,a turn at work which is carried on by one person or gang relieving another
sphere,"a body or space contained under a single surface , which in every part is equally distant from a point within called its center"
spirit,an intelligence conceived of apart from any physical organization or embodiment
spit,"a small point of land running into the sea , or a long , narrow shoal extending from the shore into the sea"
spite,despite
spite,rancor
splash,a noise made by striking upon or in a liquid
splendor,great brightness
splendor,pomp
split,a division
spoil,booty
spoil,pillage
spoke,a projecting handle of a steering wheel
spoke,"a rung , or round , of a ladder"
sponge,one who lives upon others
spoon,"an implement consisting of a small bowl ( usually a shallow oval ) with a handle , used especially in preparing or eating food"
sport,contemptuous mirth
sport,derision
sport,"that which diverts , and makes mirth"
spot,a mark on a substance or body made by foreign matter
spot,something that soils purity
spread,compass
spring,a leap
spring,the resilience of a body recovering its former state by its elasticity
spur,something that projects
squeeze,compression between bodies
squeeze,pressure
squire,a shield - bearer or armor - bearer who attended a knight
stability,steadfastness
stable,"a house , shed , or building , for beasts to lodge and feed in"
staff,a badge of office
staff,"a pole or stick , used for many purposes"
staff,"plaster combined with fibrous and other materials so as to be suitable for sculpture in relief or in the round , or for forming flat plates or boards of considerable size which can be nailed to framework to make the exterior of a larger structure , forming joints which may afterward be repaired and concealed with fresh plaster"
staff,that which props or upholds
staff,the long handle of an instrument or weapon
stage,"a floor elevated for the convenience of mechanical work , or the like"
stain,a spot
stair,"a series of steps , as for passing from one story of a house to another"
stair,one step of a series for ascending or descending to a different level
stake,"a stick inserted upright in a loop , eye , or mortise , at the side or end of a cart , a flat car , or the like , to prevent goods from falling off"
stall,a fixed spot
stall,a small apartment or shed in which merchandise is exposed for sale
stall,a stand
standard,"that which is established by authority as a rule for the measure of quantity , extent , value , or quality"
standing,stand
standpoint,"a position from which objects or principles are viewed , and according to which they are compared and judged"
start,a sally
start,a spasmodic effort
statement,a formal embodiment in language of facts or opinions
statesman,a man versed in public affairs and in the principles and art of government
station,a regular stopping place in a stage road or route
status,state
statute,"an act of the legislature of a state or country , declaring , commanding , or prohibiting something"
statute,the written will of the legislature expressed with all the requisite forms of legislation
stay,abode for a space of time
stay,"a large , strong rope , employed to support a mast , by being extended from the head of one mast down to some other , or to some part of the vessel"
stay,a support
stead,"place or room which another had , has , or might have"
stealing,stolen property
stealing,that which is stolen
steamer,a steam fire engine
steamer,a steamship or steamboat
steam,the mist formed by condensed vapor
steep,a precipice
stem,"a little branch which connects a fruit , flower , or leaf with a main branch"
stem,"a peduncle , pedicel , or petiole"
step,an advance or movement made by one removal of the foot
sterling,a certain standard of quality or value for money
sterling,"same as starling , 3"
stern,the post of management or direction
steward,a fiscal agent of certain bodies
steward,"a man employed in a large family , or on a large estate , to manage the domestic concerns , supervise other servants , collect the rents or income , keep accounts , and the like"
stick,any stem or branch of a tree of any size cut for fuel or timber
still,a distillery
still,a house where liquors are distilled
stillness,taciturnity
stillness,the quality or state of being still
still,silence
stir,bustle
stir,tumult
stock,the stem or branch in which a graft is inserted
stone,a mirror
stool,a discharge from the bowels
stoop,an act or position of humiliation
stoop,inclination forward
stop,"a device , or piece , as a pin , block , pawl , etc"
stop,hindrance of progress or of action
stop,obstruction
stopping,material for filling a cavity
stop,"the act of stopping , or the state of being stopped"
store,an abundance
store,a storehouse
store,a warehouse
storm,"a violent disturbance of the atmosphere , attended by wind , rain , snow , hail , or thunder and lightning"
storm,often a heavy fall of rain snow or hail whether accompanied with wind or not
story,a fictitious narrative less elaborate than a novel
story,a narration or recital of that which has occurred
story,a record
straight,a sequence
strain,race
stranger,one who is unknown or unacquainted
straw,"a stalk or stem of certain species of grain , pulse , etc"
stray,"any domestic animal that has an inclosure , or its proper place and company , and wanders at large , or is lost"
streak,a line or long mark of a different color from the ground
street,a thoroughfare in a city or village bordered by dwellings or business houses
strength,solidity or toughness
strength,vigor
stretch,a continuous line or surface
stretch,strain
strife,altercation
strife,"contest of emulation , either by intellectual or physical efforts"
strike,excellence of quality
string,a chain
string,"a small cord , a line , a twine , or a slender strip of leather , or other substance , used for binding together , fastening , or tying things"
string,"a strip , as of leather , by which the covers of a book are held together"
strip,a trough for washing ore
strip,the issuing of a projectile from a rifled gun without acquiring the spiral motion
stroke,a knock
stroke,soreness
stroke,the result of effect of a striking
stroll,an idle and leisurely walk
stroll,a wandering on foot
student,a person engaged in study
study,a setting of the mind or thoughts upon a subject
stuff,elemental part
stuff,fabric of any kind
stuff,"specifically , any one of various fabrics of wool or worsted"
stump,the stub
sub,"a shortened form of submarine , the boat"
subject,"that which is subjected , or submitted to , any physical operation or process"
submission,obedience
subsistence,that which furnishes support to animal life
substance,essential import
substance,matter
substance,substratum
substance,that which constitutes anything what it is
substance,the main part
succeeding,that which succeeds or follows after
successor,one who succeeds or follows
success,prosperous issue
suffering,"distress , loss , or injury incurred"
suffrage,approval
suffrage,"a vote given in deciding a controverted question , or in the choice of a man for an office or trust"
suffrage,vote
suffrage,witness
sugar,compliment or flattery used to disguise or render acceptable something obnoxious
suggestion,a hint
suggestion,presentation of an idea
suicide,one guilty of self - murder
suicide,self - murder
suicide,"specifically law , the felonious killing of one ' s self"
suit,courtship
suite,"a retinue or company of attendants , as of a distinguished personage"
sultan,"specifically , the ruler of the turks"
sum,a quantity of money or currency
summary,a general or comprehensive statement
summit,the top
summons,a warning or citation to appear in court
summons,"a written notification signed by the proper officer , to be served on a person , warning him to appear in court at a day specified , to answer to the plaintiff , testify as a witness , or the like"
sum,the substance
sunrise,the first appearance of the sun above the horizon in the morning
sunshine,illumination
sunshine,warmth
sun,sunshine
sup,a little taken with the lips
superstition,an ignorant or irrational worship of the supreme deity
superstition,"extreme and unnecessary scruples in the observance of religious rites not commanded , or of points of minor importance"
superstition,false religion
supervision,the act of overseeing
supplement,"the number of degrees which , if added to a specified arc , make it 180 °"
supply,the act of supplying
support,assistance
support,maintenance
supremacy,highest or supreme authority or power
surface,"one of the limits that bound a solid , especially the upper face"
surface,the exterior part of anything that has length and breadth
surplus,"that which remains when use or need is satisfied , or when a limit is reached"
surprise,a suddenly excited feeling of wonder or astonishment
surprise,"the act of coming upon , or taking , unawares"
surrender,the act of surrendering
surrender,the yielding of a particular estate to him who has an immediate estate in remainder or reversion
surround,"a method of hunting some animals , as the buffalo , by surrounding a herd , and driving them over a precipice , into a ravine , etc"
surveying,the act or occupation of making surveys
survey,"the operation of finding the contour , dimensions , position , or other particulars of , as any part of the earth ' s surface , whether land or water"
suspect,an object of suspicion
suspense,a temporary cessation of one ' s right
suspense,the state of being suspended
swallow,liking
swallow,taste
sweat,labor
sweat,perspiration
sweat,toil
sweet,a perfume
sweetness,the quality or state of being sweet ( in any sense of the adjective )
swelling,a prominence
swift,the ghost moth
swim,"a gliding motion , like that of one swimming"
swim,a part of a stream much frequented by fish
swimming,vertigo
swing,oscillation
swing,the act of swinging
sword,dissension
symbol,a representation
sympathy,pity
system,"a complete exhibition of essential principles or facts , arranged in a rational dependence or connection"
system,formal arrangement
tabernacle,the jewish temple
table,"a thin , flat , smooth piece of anything"
tackle,gear
taking,agitation
tale,"a count , in distinction from measure or weight"
talent,skill in accomplishing
tale,that which is told
talk,report
tap,a faucet
tapestry,"a fabric , usually of worsted , worked upon a warp of linen or other thread by hand , the designs being usually more or less pictorial and the stuff employed for wall hangings and the like"
target,"a kind of small shield or buckler , used as a defensive weapon in war"
tariff,"any schedule or system of rates , changes , etc"
teacher,an instructor
teacher,a tutor
teacher,one who teaches or instructs
temperance,habitual moderation in regard to the indulgence of the natural appetites and passions
temperance,restrained or moderate indulgence
temperature,degree of heat or cold
temper,the state of any compound substance which results from the mixture of various ingredients
tempest,a furious storm
temple,a church
temptation,"the act of tempting , or enticing to evil"
tenant,one who has the occupation or temporary possession of lands or tenements the title of which is in another
tendency,causal or efficient influence to bring about an effect or result
tenor,career
tenor,nature
tent,a probe for searching a wound
tenth,a tithe
ten,the sum of five and five
tenth,the next in order after the ninth
territory,a region
territory,"in the united states , a portion of the country not included within the limits of any state , and not yet admitted as a state into the union , but organized with a separate legislature , under a territorial governor and other officers appointed by the president and senate of the united states"
territory,"the extent of land belonging to , or under the dominion of , a prince , state , or other form of government"
terror,fright
terror,that which excites dread
test,the outer integument of a seed
text,theme
texture,"the disposition of the several parts of any body in connection with each other , or the manner in which the constituent parts are united"
thank,a expression of gratitude
theme,a composition or essay required of a pupil
theme,a proposition for discussion or argument
theme,a text
theme,discourse on a certain subject
theology,"the science which treats of the existence , character , and attributes of god , his laws and government , the doctrines we are to believe , and the duties we are to practice"
theory,an exposition of the general or abstract principles of any science
theory,speculation
theory,"the science , as distinguished from the art"
thickness,the quality or state of being thick ( in any of the senses of the adjective )
thing,a deed
thing,any lifeless material
thinking,judgment
third,the sixtieth part of a second of time
thirteenth,the interval comprising an octave and a sixth
thorn,anything troublesome
thorn,trouble
thought,the act of thinking
thread,"a very small twist of flax , wool , cotton , silk , or other fibrous substance , drawn out to considerable length"
thread,the rib
threat,denunciation
threat,menace
threshold,gate
thrill,"a nostril , as of a bird"
throat,"a contracted portion of a vessel , or of a passage way"
throat,"the part of the neck in front of , or ventral to , the vertebral column"
throat,the passage through it to the stomach and lungs
throat,the pharynx
throw,a driving or propelling from the hand or an engine
thrust,a stab
thunder,the sound which follows a flash of lightning
ticket,a label to show the character or price of goods
tide,a stream
tide,course
tide,current
tie,a bond
tie,a knot
tiger,"a servant in livery , who rides with his master or mistress"
tinge,color
tinge,shade
tint,a pale or faint tinge of any color
tire,"a ring , hoop or band , as of rubber or metal , on the circumference of the wheel of a vehicle , to impart strength and receive the wear"
tissue,"a fine transparent silk stuff , used for veils , etc"
tissue,"specifically , cloth interwoven with gold or silver threads , or embossed with figures"
title,"the inscription in the beginning of a book , usually containing the subject of the work , the author ' s and publisher ' s names , the date , etc"
title,"the panel for the name , between the bands of the back of a book"
toe,"one of the terminal members , or digits , of the foot of a man or an animal"
token,a memorial of friendship
token,a souvenir
token,something intended or supposed to represent or indicate another thing or an event
tom,"a familiar contraction of thomas , a proper name of a man"
tomb,a pit in which the dead body of a human being is deposited
tomb,a sepulcher
ton,a measure of weight or quantity
ton,as a vessel of 300 tons burden
tone,"sound , or the character of a sound , or a sound considered as of this or that character"
ton,"forty cubic feet of space , being the unit of measurement of the burden , or carrying capacity , of a vessel"
ton,the weight of twenty hundredweight
tool,a machine for cutting or shaping materials
tool,an implement
topic,"the subject of any distinct portion of a discourse , or argument , or literary composition"
top,lid
top,the upper side or surface
top,the utmost attainable place
top,the utmost degree
torrent,a violent or rapid flow
torrent,"a violent stream , as of water , lava , or the like"
touch,the tactile sense
tour,"anything done successively , or by regular order"
tour,a prolonged circuitous journey
township,"in surveys of the public land of the united states , a division of territory six miles square , containing 36 sections"
toy,an odd conceit
toy,a plaything for children
toy,"a thing for amusement , but of no real value"
toy,a trifle
toy,idle sport
toy,trifling opinion
trace,a course
trace,a footprint
trace,"a mark , impression , or visible appearance of anything left when the thing itself no longer exists"
trace,remains
tracing,a regular path or track
tracing,the act of one who traces
track,"a mark or impression left by the foot , either of man or beast"
tract,"a short treatise , especially on practical religion"
tract,continued or protracted duration
trader,one engaged in trade or commerce
trade,"the business which a person has learned , and which he engages in , for procuring subsistence , or for profit"
tradition,custom or practice long observed
tradition,that which is transmitted orally from father to son or from ancestors to posterity
tradition,the act of delivering into the hands of another
traffic,"commerce , either by barter or by buying and selling"
trail,a track followed by the hunter
traitor,one who betrays any confidence or trust
tramp,often used in a bad sense for a vagrant or wandering vagabond
transaction,an adjustment of a dispute between parties by mutual agreement
transaction,an affair
transaction,management of any affair
transaction,the doing or performing of any business
transcription,a transcript
transfer,"the act of transferring , or the state of being transferred"
transfer,"the conveyance of right , title , or property , either real or personal , from one person to another , whether by sale , by gift , or otherwise"
transport,ecstasy
travel,a journey
traveler,one who has traveled much
tray,a salver
tray,"a shallow box , generally without a top , often used within a chest , trunk , box , etc"
tread,a step or stepping
tread,the act of copulation in birds
treason,treachery
treasure,plenty
treasure,wealth accumulated
treaty,"the act of treating for the adjustment of differences , as for forming an agreement"
tremor,a quivering or vibratory motion
trench,a ditch
trench,"a long , narrow cut in the earth"
trial,test
tribe,a number of species or genera having certain structural characteristics in common
tribune,"in france , a kind of pulpit in the hall of the legislative assembly , where a member stands while making an address"
trick,a cunning contrivance
trick,"a sly procedure , usually with a dishonest intent"
trillion,"according to the english notation , the number produced by involving a million to the third power , or the number represented by a unit with eighteen ciphers annexed"
trim,der
trip,a misstep
trip,a mistake
trip,"a quick , light step"
trip,a stumble
triumph,success causing exultation
troop,"soldiers , collectively"
trot,a child
trot,a woman
trouble,agitation
trouble,"that which gives disturbance , annoyance , or vexation"
truce,short quiet
trunk,"the body of an animal , apart from the head and limbs"
trunk,"the main stem , without the branches"
trust,assured anticipation
trust,"assured resting of the mind on the integrity , veracity , justice , friendship , or other sound principle , of another person"
trust,belief
trust,confidence
truth,"close correspondence with an example , mood , object of imitation , or the like"
try,act of trying
tube,a pipe
tune,"a rhythmical , melodious , symmetrical series of tones for one voice or instrument , or for any number of voices or instruments in unison , or two or more such series forming parts in harmony"
tune,pitch of the voice or an instrument
tunnel,a flue
turf,"peat , especially when prepared for fuel"
turmoil,disturbance
turmoil,trouble
turn,a bend
turner,a variety of pigeon
turner,one who turns
turning,"an angle or corner , as of a road"
turning,"the act of one who , or that which , turns"
turning,the place of a turn
turn,"one of the successive portions of a course , or of a series of occurrences , reckoning from change to change"
twelfth,an interval comprising an octave and a fifth
twelfth,one of twelve equal parts of one whole
twelfth,the next in order after the eleventh
twelve,the number next following eleven
twentieth,the next in order after the nineteenth
twentieth,the quotient of a unit divided by twenty
twin,a person or thing that closely resembles another
twist,a convolution
type,a token
tyranny,a country governed by an absolute ruler
tyranny,arbitrary or despotic exercise of power
tyrant,an absolute ruler
tyrant,"a person who exercises unlawful authority , or lawful authority in an unlawful manner"
tyrant,a sovereign unrestrained by law or constitution
tyrant,"one who by taxation , injustice , or cruel punishment , or the demand of unreasonable services , imposes burdens and hardships on those under his control , which law and humanity do not authorize , or which the purposes of government do not require"
uncle,applied to an aunt ' s husband
understanding,an agreement of opinion or feeling
understanding,anything mutually understood or agreed upon
understanding,interpretation
undertaking,"specifically , the business of an undertaker , or the management of funerals"
undertaking,"the act of one who undertakes , or engages in , any project or business"
uniformity,even tenor
uniformity,sameness
uniformity,similitude between the parts of a whole
union,concord
union,harmony
union,junction
unit,the least whole number
unity,agreement
unity,the state of being one
universe,"the whole body of things , or of phenomena"
upset,an overturn
usage,customary mode of procedure
usage,method
usefulness,utility
user,one who uses
use,"the act of employing anything , or of applying it to one ' s service"
use,yielding of service
utility,the quality or state of being useful
utterance,vocal expression
vacancy,freedom from employment
vacancy,leisure
vacancy,the quality or state of being vacant
vacation,intermission of judicial proceedings
vacation,recess ( at a school )
vacation,the space of time between the end of one term and the beginning of the next
valor,strength of mind in regard to danger
valor,that quality which enables a man to encounter danger with firmness
value,worth
valve,a door
valve,"a lid , plug , or cover , applied to an aperture so that by its movement , as by swinging , lifting and falling , sliding , turning , or the like , it will open or close the aperture to permit or prevent passage , as of a fluid"
van,a closed railway car for baggage
van,"a large covered wagon for moving furniture , etc"
vanity,fruitless desire or effort
vanity,idle show
vanity,ostentation
vanity,pride
vanity,the quality or state of being vain
van,the front of an army
vapor,unreal fancy
vapor,vain imagination
variable,a quantity which admits of an infinite number of values in the same expression
variance,"a disagreement or difference between two parts of the same legal proceeding , which , to be effectual , ought to agree , -- as between the writ and the declaration , or between the allegation and the proof"
variance,the quality or state of being variant
variance,variation
variation,amount or rate of change
variation,"a partial change in the form , position , state , or qualities of a thing"
variety,diversity
vault,"an arched structure of masonry , forming a ceiling or canopy"
vault,the sky
vegetable,a plant
vegetable,sometimes continued life requires support by machinery such as breathing tubes
vegetation,vegetable growth
vehemence,animated fervor
vehemence,impetuosity
vehicle,a substance in which medicine is taken
veil,a mask
velocity,celerity
velocity,speed
velocity,"the relation of motion to time , measured by the number of units of space passed over by a moving body or point in a unit of time , usually the number of feet passed over in a second"
velvet,"a silk fabric , having a short , close nap of erect threads"
veneration,"a feeling or sentiment excited by the dignity , wisdom , or superiority of a person , by sacredness of character , by consecration to sacred services , or by hallowed associations"
vent,"the opening at the breech of a firearm , through which fire is communicated to the powder of the charge"
venture,a hazard
venture,contingency
veranda,"an open , roofed gallery or portico , adjoining a dwelling house , forming an out - of - door sitting room"
verbal,a noun derived from a verb
verb,"a part of speech expressing being , action , or the suffering of action"
verge,"a rod or staff , carried as an emblem of authority"
verse,a stave
verse,poetry
verse,that which is composed in metrical form
verse,versification
version,"a change of form , direction , or the like"
vice,a defect
vice,an imperfection
vicinity,nearness
vicinity,"that which is near , or not remote"
victim,"a creature immolated , or made an offering of"
victim,"a person or thing destroyed or sacrificed in the pursuit of an object , or in gratification of a passion"
victor,the winner in a contest
view,reach or range of sight
view,survey
vigor,"capacity for exertion , physically , intellectually , or morally"
vigor,efficacy
violation,infringement
violence,profanation
violence,the quality or state of being violent
violet,"in art , a color produced by a combination of red and blue in equal proportions"
violin,"a small instrument with four strings , played with a bow"
virgin,a maid
virtue,active quality or power
virtue,capacity or power adequate to the production of a given effect
virtue,energy
virtue,value
virus,something that poisons the mind or the soul
vocation,a call
vocation,calling
volley,"a flight of missiles , as arrows , bullets , or the like"
volley,a return of the ball before it touches the ground
volume,a tome
vote,a ticket
wad,"a soft mass , especially of some loose , fibrous substance , used for various purposes , as for stopping an aperture , padding a garment , etc"
wage,reward
wager,that on which bets are laid
wages,"the share of the annual product or national dividend which goes as a reward to labor , as distinct from the remuneration received by capital in its various forms"
wagon,"a vehicle on four wheels , and usually drawn by horses"
wail,loud weeping
waistcoat,"a short , sleeveless coat or garment for men , worn under the coat , extending no lower than the hips , and covering the waist"
waist,that part of the human body which is immediately below the ribs or thorax
waiter,an attendant
