ring,a sound
rite,a formal act of religion or other solemn duty
road,a place where ships may ride at anchor at some distance from the shore
roar,"the deep , loud cry of a wild beast"
roar,the sound of roaring
roast,"a piece of meat which has been roasted , or is suitable for being roasted"
roast,that which is roasted
robber,"in law , one who feloniously takes goods or money from the person of another by violence or by putting him in fear"
robber,one who robs
robin,"an american singing bird , having the breast chestnut , or dull red"
rock,"any natural deposit forming a part of the earth ' s crust , whether consolidated or not , including sand , earth , clay , etc"
rod,figuratively power
rogue,one who is pleasantly mischievous or frolicsome
roll,"the act of rolling , or state of being rolled"
roman,"a native , or permanent resident , of rome"
roof,"that which resembles , or corresponds to , the covering or the ceiling of a house"
room,a seat
rose,"a rosette , especially one worn on a shoe"
rot,decay
rot,process of rotting
rough,a rude fellow
rout,a disorderly and tumultuous crowd
rout,clamor
rout,disturbance
route,a march
rout,the herd of common people
rout,tumult
row,a series of persons or things arranged in a continued line
row,excursion in a rowboat
row,the act of rowing
royalty,majesty
royalty,sovereignty
royalty,the condition or quality of a royal person
royalty,the person of a king or sovereign
rub,friction
rub,hindrance
rub,the act of rubbing
rue,regret
ruin,in the plural the remains of a destroyed dilapidated or desolate house fortress city or the like
ruin,overthrow
ruin,that which is fallen down and become worthless from injury or decay
ruler,"a straight or curved strip of wood , metal , etc"
ruler,one who exercises sway or authority
ruling,"a decision or rule of a judge or a court , especially an oral decision , as in excluding evidence"
rumor,notoriety
run,a small stream
rung,a floor timber in a ship
running,the quantity of a liquid which flows in a certain time or during a certain operation
rustle,"a quick succession or confusion of small sounds , like those made by shaking leaves or straw , by rubbing silk , or the like"
sack,"a receptacle made of some kind of pliable material , as cloth , leather , and the like"
sack,devastation
sacrifice,"an immolated victim , or an offering of any kind , laid upon an altar , or otherwise presented in the way of religious thanksgiving , atonement , or conciliation"
sacrifice,destruction or surrender of anything for the sake of something else
sacrifice,"devotion of some desirable object in behalf of a higher object , or to a claim deemed more pressing"
saddle,a piece of meat containing a part of the backbone of an animal with the ribs on each side
safety,close custody
safety,freedom from danger or hazard
sagacity,shrewdness
sage,a grave philosopher
sage,a man venerable for years and of sound judgment and prudence
sail,a van
sailing,"the act of one who , or that which , sails"
sailing,"the motion of a vessel on water , impelled by wind or steam"
saint,"any true christian , as being redeemed and consecrated to god"
sake,a traditional alcoholic drink of japan
sake,cause
sake,concern
sake,interest
sake,regard or respect
salad,"a dish composed of chopped meat or fish , especially chicken or lobster , mixed with lettuce or other vegetables , and seasoned with oil , vinegar , mustard , and other condiments"
sale,market
sale,"public disposal to the highest bidder , or exposure of goods in market"
sale,"the transfer of property , or a contract to transfer the ownership of property , from one person to another for a valuable consideration , or for a price in money"
salon,an apartment for the reception of company
salon,in the plural fashionable parties
saloon,"a hall of reception , especially a hall for public entertainments or amusements"
salt,smack
salt,wit
sample,a specimen
sanction,solemn or ceremonious ratification
sanctity,moral purity
sanctity,saintliness
sanctuary,"the most sacred part of any religious building , especially that part of a christian church in which the altar is placed"
sand,a moment or interval of time
sanguine,blood color
sanguine,red crayon
sap,a milksop
sap,"the juice of plants of any kind , especially the ascending and descending juices or circulating fluid essential to nutrition"
sarcasm,a taunt
satin,"a silk cloth , of a thick , close texture , and overshot woof , which has a glossy surface"
sauce,a soft crayon for use in stump drawing or in shading with the stump
saw,a saying
saying,a proverb
saying,"a statement , especially a proverbial one"
saying,that which is said
scale,a basis for a numeral system
scale,an instrument or machine for weighing
scare,fright
scare,sudden fright produced by a trifling cause or originating in mistake
scarf,a light shawl or handkerchief for the neck
scarf,"an article of dress of a light and decorative character , worn loosely over the shoulders or about the neck or the waist"
scarlet,a vivid or bright red color
scent,the power of smelling
scholar,a disciple
scholar,a learned person
scholar,a man of books
scholar,a student
scholar,one who attends a school
school,a shoal
science,"knowledge classified and made available in work , life , or the search for truth"
scope,amplitude of opportunity
scope,intention
scope,that which is purposed to be reached or accomplished
score,account
score,a mark or line made for the purpose of account
score,an account or reckoning
score,a notch or incision
score,motive
score,one that is made as a tally mark
scorn,an act or expression of extreme contempt
scorn,haughty disregard
scorn,that disdain which springs from the opinion of the utter meanness and unworthiness of an object
scotch,"collectively , the people of scotland"
scoundrel,a villain
scourge,an infliction of affliction
scout,one employed in war to gain information of the movements and condition of an enemy
scrap,a bit
scrape,a drawing back of the right foot when bowing
scrape,the effect of scraping as a scratch or a harsh sound
scrap,something scraped off
scream,a screech
screen,"a surface , as that afforded by a curtain , sheet , wall , etc"
scripture,a text
scrutiny,"a ticket , or little paper billet , on which a vote is written"
scrutiny,minute inspection
sculpture,the art of producing figures and groups whether in plastic or hard materials
search,examination
season,"other parts have but two , -- the dry and the rainy"
seat,"an abode , a station"
second,a coarse or inferior kind of flour
second,an assistant
second,"one who , or that which , follows , or comes after"
secrecy,the state or quality of being hidden
secret,a thing not discovered
sect,a school
section,the division of a law or other writing
security,"freedom from apprehension , anxiety , or care"
security,safety
seed,by germination it produces a new plant
seeming,appearance
seeming,fair appearance
seeming,show
seizing,the cord or lashing used for such fastening
selection,"the act of selecting , or the state of being selected"
semblance,appearance
semblance,similitude
senate,the legislative department of government
sensation,"an impression , or the consciousness of an impression , made upon the central nervous organ , through the medium of a sensory or afferent nerve or one of the organs of sense"
sensation,a purely spiritual or psychical affection
sense,discernment
sense,recognition
sensibility,quick emotion or sympathy
sensible,anything perceptible
sentiment,a maxim
sentiment,"a sentence , or passage , considered as the expression of a thought"
sentiment,a state of mind in view of some subject
sentiment,notion
sentry,a soldier placed on guard
sentry,"watch , as by a sentinel"
separation,divorce
sequel,a succeeding part
sequence,the state of being sequent
serenity,composure
serenity,coolness
serenity,peace
serenity,the quality or state of being serene
serenity,undisturbed state
sermon,a lecture on one ' s conduct or duty
servant,"a person who labors or exerts himself for the benefit of another , his master or employer"
servant,a subordinate helper
servant,one in a state of subjection or bondage
service,official religious duty performed
service,religious rites appropriate to any event or ceremonial
service,spiritual obedience and love
service,"the performance of labor for the benefit of another , or at another ' s command"
servitude,"a right whereby one thing is subject to another thing or person for use or convenience , contrary to the common right"
servitude,a state of slavish dependence
servitude,the condition of a slave
servitude,the state of voluntary or compulsory subjection to a master
set,termination
set,that which is staked
settlement,composure of doubts or differences
settlement,"establishment in life , in business , condition , etc"
seventeen,the sum of ten and seven
seventeenth,one coming after sixteen others
seventeenth,the next in order after the sixteenth
seventh,one of seven equal parts into which anything is divided
severity,harshness
sewing,the act or occupation of one who sews
shade,obscurity
shadow,a shaded place
shadow,security
shadow,shade
shaft,the weapon itself
shake,the act or result of shaking
shame,contempt
shape,a being
shape,a model
share,an allotment
share,a part
share,one of a certain number of equal portions into which any property or invested capital is divided
shed,a structure often open in front
sheer,a turn or change in a course
sheet,"a broad piece of paper , whether folded or unfolded , whether blank or written or printed upon"
sheet,an expanded superficies
shelf,a stratum lying in a very even manner
shelter,protection
shelter,that which covers or defends from injury or annoyance
shelter,the state of being covered and protected
shepherd,the pastor of a church
shield,"a broad piece of defensive armor , carried on the arm , -- formerly in general use in war , for the protection of the body"
shift,a set of workmen who work in turn with other sets
shine,a liking for a person
shine,"luster , gloss"
shine,sunshine
shining,emission or reflection of light
shipping,navigation
shipping,"the act of one who , or of that which , ships"
shirt,"a loose under - garment for the upper part of the body , made of cotton , linen , or other material"
shiver,"one of the small pieces , or splinters , into which a brittle thing is broken by sudden violence"
shock,a dog with long hair or shag
shock,a sudden agitating or overpowering event
shock,"a sudden depression of the vital forces of the entire body , or of a port of it , marking some profound impression produced upon the nervous system , as by severe injury , overpowering emotion , or the like"
shoe,a plate or rim of iron nailed to the hoof of an animal to defend it from injury
shooting,"specifically sporting , the killing of game"
shot,a reckoning
shot,"specifically , whatever is discharged as a projectile from firearms or cannon by the force of an explosive"
shower,one who shows or exhibits
show,exhibition
showing,exhibition
show,pomp
show,proud or ostentatious display
shriek,"a sharp , shrill outcry or scream"
shrink,shrinkage
shrink,withdrawal
shut,the line or place where two pieces of metal are united by welding
shy,a fling
shy,a side throw
shy,"a sudden start aside , as by a horse"
shy,a throw
sickness,illness
sickness,nausea
sickness,the quality or state of being sick or diseased
side,"the margin , edge , verge , or border of a surface"
siege,"the surrounding or investing of a place by an army , and approaching it by passages and advanced works , which cover the besiegers from the enemy ' s fire"
signal,a sign event or watchword which has been agreed upon as the occasion of concerted action
signature,an autograph
signature,"a sign , stamp , or mark impressed , as by a seal"
significance,the quality or state of being significant
significance,weight
silence,muteness
simplicity,freedom from cunning or duplicity
sink,a drain to carry off filthy water
sink,"a shallow box or vessel of wood , stone , iron , or other material , connected with a drain , and used for receiving filthy water , etc"
sinner,one condemned by the law of god
sin,transgression of the law of god
sire,a father
sir,"sometimes , also , used in the way of emphatic formality"
sister,"one of the same kind , or of the same condition"
site,a place fitted or chosen for any certain permanent use or occupation
site,the place where anything is fixed
situation,"temporary state or relation at a moment of action which excites interest , as of persons in a dramatic scene"
sixteenth,an interval comprising two octaves and a second
sixteenth,the sixth after the tenth
sixth,one of six equal parts which form a whole
skeleton,a very thin or lean person
sketch,an outline or general delineation of anything
skipper,the saury
skirt,"the lower and loose part of a coat , dress , or other like garment"
skull,the head or brain
slate,argillaceous schist
slate,argillite
slave,"one who has no freedom of action , but whose person and services are wholly under the control of another"
slavery,the holding of slaves
sleep,"a natural and healthy , but temporary and periodical , suspension of the functions of the organs of sense , as well as of those of the voluntary and rational soul"
slight,indignity
slight,neglect
slight,the act of slighting
slip,a false step
slip,a scion
slip,a twig separated from the main stock
slope,an oblique direction
slope,"the part of a continent descending toward , and draining to , a particular ocean"
smart,a dandy
smell,perfume
smile,"a somewhat similar expression of countenance , indicative of satisfaction combined with malevolent feelings , as contempt , scorn , etc"
smile,favor
smoke,a mist
snap,a sudden breaking or rupture of any substance
snap,"a sudden , eager bite"
snatch,a broken part
sneer,"a smile , grin , or contortion of the face , indicative of contempt"
snuff,"pulverized tobacco , etc"
sob,"a convulsive sigh , or inspiration of the breath , as in sorrow"
society,fellowship
society,"the persons , collectively considered , who live in any region or at any period"
society,the relationship of men to one another when associated in any way
soil,a soiled place
soil,a wet place stream or tract of water sought for by other game as deer
soil,country
soil,manure
soil,that which soils or pollutes
solace,relief
solace,that which relieves in distress
sol,a fluid mixture of a colloid and a liquid
soldier,"a man of military experience and skill , or a man of distinguished valor"
solemnity,gravity
solemnity,religious or ritual ceremony
solicitude,uneasiness of mind occasioned by fear of evil or desire good
solid,a substance that is held in a fixed form by cohesion among its particles
solution,explanation
solution,the state of being dissolved or disintegrated
song,a ballad
son,"the male issue , or offspring , of a parent , father or mother"
sore,affliction
sorrow,regret
sorrow,sadness
soul,"that part of man which enables him to think , and which renders him a subject of moral government"
soul,the leader
soul,the moving spirit
soul,"the seat of knowledge , as distinguished from feeling"
soul,"the spiritual , rational , and immortal part in man"
sound,"a narrow passage of water , or a strait between the mainland and an island"
sound,noise without signification
source,"that from which anything comes forth , regarded as its cause or origin"
south,the region or direction to the right or direction to the right of a person who faces the east
sovereign,"a gold coin of great britain , on which an effigy of the head of the reigning king or queen is stamped , valued at one pound sterling , or about $ 4"
sovereignty,independence
sow,a channel or runner which receives the rows of molds in the pig bed
span,a small space or a brief portion of time
span,the space from the thumb to the end of the little finger when extended
spark,a beau
spark,a lover
spark,an elementary principle
spark,a small particle of fire or ignited substance which is emitted by a body in combustion
sparkle,a little spark
specimen,a sample
speck,"a small discolored place in or on anything , or a small place of a color different from that of the main substance"
speck,a spot
speck,a stain
speck,a very small thing
speck,the blubber of whales or other marine mammals
spectacle,a remarkable or noteworthy sight
spectator,"one who is personally present at , and sees , any exhibition"
speculation,contemplation
speculation,examination by the eye
speculation,mental view of anything in its various aspects and relations
speed,rapidly
spell,a gratuitous helping forward of another ' s work
spell,any relatively short period of time whether a few hours days or weeks
spelling,the act of one who spells
sphere,"a body or space contained under a single surface , which in every part is equally distant from a point within called its center"
spin,the act of spinning
spirit,"life , or living substance , considered independently of corporeal existence"
spirit,"the soul , in distinction from the body in which it resides"
spit,"a long , slender , pointed rod , usually of iron , for holding meat while roasting"
spite,"ill - will or hatred toward another , accompanied with the disposition to irritate , annoy , or thwart"
splash,a noise made by striking upon or in a liquid
splendor,brilliancy
split,a fragment
spoil,booty
spoil,pillage
spoke,"a rung , or round , of a ladder"
spoke,"one of the small bars which are inserted in the hub , or nave , and which serve to support the rim or felly"
spoon,a simpleton
sport,an object of mockery
sport,contemptuous mirth
sport,pastime
sport,"that which diverts , and makes mirth"
spot,reproach
spray,an atomizer
spread,compass
spy,one who keeps a constant watch of the conduct of others
squadron,"a body of cavalry comprising two companies or troops , and averaging from one hundred and twenty to two hundred men"
squadron,"a detachment of vessels employed on any particular service or station , under the command of the senior officer"
squeeze,"a facsimile impression taken in some soft substance , as pulp , from an inscription on stone"
squire,a shield - bearer or armor - bearer who attended a knight
stability,steadiness
stability,"the state or quality of being stable , or firm"
staff,"a pole or stick , used for many purposes"
staff,a stick carried in the hand for support or defense by a person walking
staff,"plaster combined with fibrous and other materials so as to be suitable for sculpture in relief or in the round , or for forming flat plates or boards of considerable size which can be nailed to framework to make the exterior of a larger structure , forming joints which may afterward be repaired and concealed with fresh plaster"
stage,a scaffold
stain,a spot
stain,tarnish
stair,but originally used in the singular only
stale,"urine , especially that of beasts"
stall,"the division of a stable , or the compartment , for one horse , ox , or other animal"
stand,a place or post where one stands
standard,a banner
standard,colors
standard,test
standing,duration
standing,duration or existence in the same place or condition
standing,"the act of stopping , or coming to a stand"
stand,the act of standing
stanza,"a number of lines or verses forming a division of a song or poem , and agreeing in meter , rhyme , number of lines , etc"
start,"any sudden motion , or beginning of motion"
start,a spasmodic effort
star,"usually plural ) a configuration of the planets , supposed to influence fortune"
statement,a recital
statistics,"the science which has to do with the collection , classification , and analysis of facts of a numerical nature regarding any topic"
statistics,those facts which can be stated in numbers or in tables of numbers or in any tabular and classified arrangement
statue,"the likeness of a living being sculptured or modeled in some solid substance , as marble , bronze , or wax"
status,state
stay,a support
stay,continuance in a place
stay,that which serves as a prop
stead,"place or room which another had , has , or might have"
steamer,a vessel propelled by steam
steam,the mist formed by condensed vapor
steep,a fertilizing liquid to hasten the germination of seeds
steer,a young male of the ox kind
stem,the main stock
stern,the hinder part of anything
stick,"any long and comparatively slender piece of wood , whether in natural form or shaped with tools"
stick,a rod
stillness,silence
stillness,taciturnity
stillness,the quality or state of being still
stimulus,"that which excites or produces a temporary increase of vital action , either in the whole organism or in any of its parts"
sting,"any sharp organ of offense and defense , especially when connected with a poison gland , and adapted to inflict a wound by piercing"
stir,public disturbance or commotion
stir,tumultuous disorder
stock,"the fixed , strong , firm part"
stomach,a digestive cavity
stone,the glass of a mirror
stool,a discharge from the bowels
stool,an evacuation
stoop,a swoop
stoop,a vessel of liquor
stop,as obstacle
store,"articles , especially of food , accumulated for some specific object"
storm,"a violent disturbance of the atmosphere , attended by wind , rain , snow , hail , or thunder and lightning"
storm,violence
storm,violent outbreak
story,the relation of an incident or minor event
strain,a complete musical period or sentence
strain,"a movement , or any rounded subdivision of a movement"
strain,a sort
strain,a sprain
strain,descent
strain,stock
stranger,a foreigner
straw,"a stalk or stem of certain species of grain , pulse , etc"
straw,the least possible thing
stray,"any domestic animal that has an inclosure , or its proper place and company , and wanders at large , or is lost"
streak,a line or long mark of a different color from the ground
streak,a stripe
streak,a vein
stream,a beam or ray of light
stream,"specifically , any course of running water"
street,a public highway
street,"iginally , a paved way road"
strength,solidity or toughness
stretch,a continuous line or surface
stretch,a continuous space of time
stretch,strain
strife,violent contention
strike,"an instrument with a straight edge for leveling a measure of grain , salt , and the like , scraping off what is above the level of the top"
strip,a trough for washing ore
stroke,a violent or hostile attack made with the arm or hand or with an instrument or weapon
stroke,soreness
structure,construction
structure,form
student,a person engaged in study
student,one who studies or examines in any manner
study,any object of attentive consideration
study,contemplation
study,meditation
stuff,fabric of any kind
stuff,woven material not made into garments
stump,a stub
stump,the part of a tree or plant remaining in the earth after the stem or trunk is cut off
stump,the stub
stupidity,insensibility
stupidity,sluggishness
style,a sharp - pointed tool used in engraving
sub,"a shortened form of submarine , the boat"
sub,"called hero hero sandwich , and grinder"
sublime,"that which is grand in nature or art , as distinguished from the merely beautiful"
subordinate,one who stands in order or rank below another
subscription,the signature attached to a paper
subsistence,existence
subsistence,livelihood
substance,body
substance,purport
substance,"that which is real , in distinction from that which is apparent"
substance,the main part
substitute,one who acts for another
substitute,"one who , or that which , is substituted or put in the place of another"
succession,"a following of things in order of time or place , or a series of things so following"
succession,sequence
succession,"the act of succeeding , or following after"
success,that which comes after
success,"that which meets with , or one who accomplishes , favorable results , as a play or a player"
success,the favorable or prosperous termination of anything attempted
suffrage,testimony
suggestion,an insinuation
suggestion,presentation of an idea
suggestion,temptation
suicide,one guilty of self - murder
suicide,the deliberate and intentional destruction of one ' s own life by a person of years of discretion and of sound mind
suit,endeavor
suit,the solicitation of a woman in marriage
sum,"any amount , indefinitely"
summer,one who sums
summit,the acme
summit,the highest degree
sum,the amount
sunlight,the light of the sun
sunrise,"more generally , the time of such appearance , whether in fair or cloudy weather"
sunrise,the first appearance of the sun above the horizon in the morning
sunset,the descent of the sun below the horizon
sunshine,anything which has a warming and cheering influence like that of the rays of the sun
sun,"the luminous orb , the light of which constitutes day , and its absence night"
superintendent,"one who has the oversight and charge of some place , institution , or organization , affairs , etc"
superstition,a rite or practice proceeding from excess of sculptures in religion
superstition,the worship of a false god or gods
supervision,inspection
supplement,"the quantity by which an arc or an angle falls short of 180 degrees , or an arc falls short of a semicircle"
support,assistance
support,"that which upholds , sustains , or keeps from falling , as a prop , a pillar , or a foundation of any kind"
supposition,surmise
supremacy,"the state of being supreme , or in the highest station of power"
surface,superficies
surprise,anything that causes such a state or emotion
surprise,a suddenly excited feeling of wonder or astonishment
surrounding,the things which surround or environ
suspect,"one who , or that which , is suspected"
suspense,indecision
suspense,"suspension , as when the rent or other profits of land cease by unity of possession of land and rent"
swallow,inclination
swallow,relish
swallow,taste
swamp,"wet , spongy land"
swarm,a great number of honeybees which emigrate from a hive at once and seek new lodgings under the direction of a queen
swarm,"a large number or mass of small animals or insects , especially when in motion"
sweat,the act of sweating
sweat,the fluid which is excreted from the skin of an animal
sweat,toil
sweep,the compass or range of a stroke
sweetness,agreeableness
swell,elevation
swell,increase in height
swell,the act of swelling
swim,"a gliding motion , like that of one swimming"
swimming,vertigo
swing,an apparatus for recreation by swinging commonly consisting of a rope the two ends of which are attached overhead as to the bough of a tree a seat being placed in the loop at the bottom
sword,"an offensive weapon , having a long and usually sharp - pointed blade with a cutting edge or edges"
sword,the emblem of judicial vengeance or punishment or of authority and power
sword,war
syllable,a particle
syllable,"in writing and printing , a part of a word , separated from the rest , and capable of being pronounced by a single impulse of the voice"
sympathy,compassion
sympathy,kindness of feeling toward one who suffers
system,"an assemblage of objects arranged in regular subordination , or after some distinct method , usually logical or scientific"
system,plan
table,a slab
table,"a smooth , flat surface , like the side of a board"
table,a tablet
table,"a thin , flat , smooth piece of anything"
tackle,any instruments of action
tackle,the rigging and apparatus of a ship
tact,peculiar skill or faculty
tail,the back last lower or inferior part of anything -- as opposed to the head or the superior part
taking,apprehension
taking,the act of gaining possession
tale,a reckoning by count
tale,narrative
talent,"among the hebrews , a weight and denomination of money"
tank,"a pond , pool , or small lake , natural or artificial"
tap,a gentle or slight blow
tap,a hole or pipe through which liquor is drawn
tap,a piece of leather fastened upon the bottom of a boot or shoe in repairing or renewing the sole or heel
tap,"a plug or spile for stopping a hole pierced in a cask , or the like"
tap,"a signal , by drum or trumpet , for extinguishing all lights in soldiers ' quarters and retiring to bed , -- usually given about a quarter of an hour after tattoo"
tariff,"a schedule , system , or scheme of duties imposed by the government of a country upon goods imported or exported"
taste,flavor
tavern,an inn
tax,a sum imposed or levied upon the members of a society to defray its expenses
teacher,one whose business or occupation is to instruct others
teaching,that which is taught
team,a litter
tear,a partially vitrified bit of clay in glass
telegram,a message sent by telegraph
telephone,"an instrument for reproducing sounds , especially articulate speech , at a distance"
temperance,"specifically , moderation , and sometimes abstinence , in respect to using intoxicating liquors"
temperature,degree of heat or cold
temper,constitution of body
tender,a nurse
tender,one who takes care of any person or thing
tender,one who tends
tenor,course
tenor,manner of continuity
tension,strain
termination,end in time or existence
termination,"the act of terminating , or of limiting or setting bounds"
term,"in universities , schools , etc"
term,limit
term,that which limits the extent of anything
territory,a large extent or tract of land
territory,"often , a tract of land lying at a distance from the parent country or from the seat of government"
terror,fear that agitates body and mind
testimony,affirmation
testimony,declaration
test,the outer integument of a seed
text,anything chosen as the subject of an argument literary composition or the like
text,theme
text,topic
texture,"the disposition of the several parts of any body in connection with each other , or the manner in which the constituent parts are united"
theft,the act of stealing
theme,a composition or essay required of a pupil
theme,discourse on a certain subject
theology,the science of god or of religion
theory,hypothesis
thicket,"a wood or a collection of trees , shrubs , etc"
thief,one who steals
thigh,the proximal segment of the hind limb between the knee and the trunk
thing,any separable or distinguishable object of thought
thing,"whatever exists , or is conceived to exist , as a separate entity , whether animate or inanimate"
thinking,cogitation
thirteen,the number greater by one than twelve
thirteen,the sum of ten and three
thirteenth,the next in order after the twelfth
thorn,anything troublesome
thorn,"usually , a branch so transformed"
thought,"a mental conception , whether an opinion , judgment , fancy , purpose , or intention"
thought,meditation
thought,the act of thinking
thread,"a filament of any substance , as of glass , gold or silver"
thread,"a filamentous part of an object , such as a flower"
threat,menace
threshold,gate
threshold,the doorsill
throat,the pharynx
throne,a high order of angels in the celestial hierarchy
throne,an exalted or dignified personage
throw,the manner in which dice fall when cast
tie,a bond
timber,the crest on a coat of arms
tinge,color
tinge,dye
tip,a gift
tip,an end piece or part
tip,a tap
tire,"a child ' s apron , covering the breast and having no sleeves"
tire,a covering for the head
tire,"a ring , hoop or band , as of rubber or metal , on the circumference of the wheel of a vehicle , to impart strength and receive the wear"
tissue,a woven fabric
tissue,"specifically , cloth interwoven with gold or silver threads , or embossed with figures"
toast,a kind of food prepared by putting slices of toasted bread into milk gravy etc
token,a memento
token,a memorial of friendship
toleration,the allowance of that which is not wholly approved
tomb,a grave
tomb,a monument erected to inclose the body and preserve the name and memory of the dead
tomorrow,the morrow
tom,the male of certain animals
tone,"accent , or inflection or modulation of the voice , as adapted to express emotion or passion"
tone,a kind of mournful or artificial strain of voice
tool,a machine for cutting or shaping materials
tool,an implement
topic,a point
topic,the general or main subject of the whole
torture,agony
touch,"the act of touching , or the state of being touched"
touch,the tactile sense
tour,a circuit
tour,"anything done successively , or by regular order"
tour,a prolonged circuitous journey
town,"any collection of houses larger than a village , and not incorporated as a city"
township,the district or territory of a town
toy,a wild fancy
trace,token
tracing,the act of copying by marking on thin paper or other transparent substance the lines of a pattern placed beneath
tract,something drawn out or extended
trade,occupation
trader,a trafficker
trader,a vessel engaged in the coasting or foreign trade
trade,traffic
traffic,"commerce , either by barter or by buying and selling"
training,education
trait,a stroke
traitor,one guilty of treason
tramp,a foot journey or excursion
transaction,management of any affair
transcription,a transcript
transformation,metabolism
transition,passage from one place or state to another
transportation,carriage from one place to another
transportation,conveyance
transport,passion
transport,transportation
transport,vehement emotion
trap,"a machine or contrivance that shuts suddenly , as with a spring , used for taking game or other animals"
trap,an ambush
trap,any device by which one may be caught unawares
traveler,one who travels
travel,"the act of traveling , or journeying from place to place"
treachery,perfidy
tread,manner or style of stepping
treason,perfidy
treason,treachery
treasure,a great quantity of anything collected for future use
treasure,plenty
treasury,a repository of abundance
treat,an entertainment given as an expression of regard
treatise,"a written composition on a particular subject , in which its principles are discussed or explained"
treaty,an agreement so made
tremor,a shivering or shaking
tribute,"a certain proportion of the ore raised , or of its value , given to the miner as his recompense"
trick,an artifice or stratagem
trillion,"according to the french notation , which is used upon the continent generally and in the united states , the number expressed by a unit with twelve ciphers annexed"
trim,der
trip,a brief or rapid journey
trip,a mistake
triumph,conquest
triumph,success causing exultation
troop,an army
trot,a child
trot,a woman
truce,intermission of action pain or contest
truce,temporary cessation
trunk,stock
trunk,"the main stem , without the branches"
trust,belief
trust,exchange without immediate receipt of an equivalent
trust,reliance
truth,constancy
truth,exactness
truth,freedom from falsehood
try,attempt
tube,a telescope
tumult,noisy confusion
tumult,"violent commotion or agitation , with confusion of sounds"
tune,a melody
tune,an air
tune,just intonation
tune,the state of giving the proper sound or sounds
turf,"that upper stratum of earth and vegetable mold which is filled with the roots of grass and other small plants , so as to adhere and form a kind of mat"
turmoil,molestation by tumult
turmoil,trouble
turn,a bend
turn,a winding
turn,"change of direction , course , or tendency"
turner,a variety of pigeon
turner,one who turns
turn,"one of the successive portions of a course , or of a series of occurrences , reckoning from change to change"
turn,the act of turning
tutor,a keeper
tutor,a treasurer
twelfth,one of twelve equal parts of one whole
twelve,"the sum of ten and two , or of twice six"
twenty,a score
twilight,a dubious or uncertain medium through which anything is viewed
twin,"one of two produced at a birth , especially by an animal that ordinarily brings forth but one at a birth"
type,emblem
type,stamp
type,the mark or impression of something
tyranny,a country governed by an absolute ruler
underground,"a group or movement holding unorthodox views in an environment where conventional ideas dominate , as in artistic circles"
underground,the place or space beneath the surface of the ground
understanding,anything mutually understood or agreed upon
understanding,harmony
understanding,"the act of one who understands a thing , in any sense of the verb"
undertaking,"specifically , the business of an undertaker , or the management of funerals"
uniform,a dress of a particular style or fashion worn by persons in the same service or order by means of which they have a distinctive appearance
uniformity,freedom from variation or difference
uniformity,similitude between the parts of a whole
union,"the act of uniting or joining two or more things into one , or the state of being united or joined"
unity,oneness
uproar,violent disturbance and noise
usage,custom
usage,habitual use
usage,the act of using
use,capability of being used
usefulness,the quality or state of being useful
use,necessity
user,use
utterance,putting in circulation
utterance,sale by offering to the public
vacancy,an open or unoccupied space between bodies or things
vacancy,chasm
vacancy,leisure
vacancy,vacuum
vacation,holidays
vacation,the space of time between the end of one term and the beginning of the next
vanity,an inflation of mind upon slight grounds
vanity,"anything empty , visionary , unreal , or unsubstantial"
vanity,empty pleasure
vanity,falsity
vanity,ostentation
van,the first line or leading column
van,the front line or foremost division of a fleet either in sailing or in battle
vapor,idle talk
variance,discord
variation,alteration
variation,amount of departure from a position or state
variation,"a partial change in the form , position , state , or qualities of a thing"
variation,diversity
variety,a varied assortment
variety,diversity
vase,"a vessel similar to that described in the first definition above , or the representation of one in a solid block of stone , or the like , used for an ornament , as on a terrace or in a garden"
vase,"the body , or naked ground , of the corinthian and composite capital"
vault,a subterranean room used for storing articles for a prison for interment or the like
vehicle,that which is used as the instrument of conveyance or communication
veil,a cover
veil,a mask
vein,one of the similar branches of the framework of a leaf
vein,"one of the vessels which carry blood , either venous or arterial , to the heart"
velocity,rate of motion
veneration,the highest degree of respect and reverence
vengeance,punishment inflicted in return for an injury or an offense
vent,a hole or passage for air or any fluid to escape
venture,an accident
venture,"an event that is not , or can not be , foreseen"
venture,a risk
venture,chance
verge,"a rod or staff , carried as an emblem of authority"
verse,versification
version,conversion
vessel,"script , one into whom something is conceived as poured , or in whom something is stored for use"
vest,a robe
vest,a vesture
vest,garb
veteran,"one who has been long exercised in any service or art , particularly in war"
vexation,affliction
vexation,a harassing by process of law
vice,a fault
vice,"customary deviation in a single respect , or in general , from a right standard , implying a defect of natural character , or the result of training and habits"
victim,"a creature immolated , or made an offering of"
victim,"a living being sacrificed to some deity , or in the performance of a religious rite"
victim,"a person or living creature destroyed by , or suffering grievous injury from , another , from fortune or from accident"
victory,a gaining of the superiority in any struggle or competition
view,extent of prospect
vigilance,watchfulness in respect of danger
vigor,potency
vigor,strength
villa,a country seat
village,"a small assemblage of houses in the country , less than a town or city"
villain,"a feudal tenant of the lowest class , a bondman or servant"
vine,a climbing or trailing plant
violence,force
violence,outrage
violence,the quality or state of being violent
virtue,capacity or power adequate to the production of a given effect
virtue,energy
virtue,energy or influence operating without contact of the material or sensible substance
virtue,strength
virtue,worth
